Key            Name:Suffix                                Trend Definitions Used
Point_1:	CP2.CHOAT		15 minutes
Point_2:	CCHWST		15 minutes
Point_3:	CCHWRT		15 minutes
Point_4:	CP2.CH1.M5		15 minutes
Point_5:	CP2.CH2.M10		15 minutes
Point_6:	CP2.CHWP1		15 minutes
Point_7:	CP2.CHWP2		15 minutes
Point_8:	CP2.CHWP3		15 minutes
Point_9:	CDWST		15 minutes
Point_10:	CDWRT		15 minutes
Point_11:	SQ1.CP2.CDWST.STPT		15 minutes
Point_12:	SQ1.CP2.CT2.SPD		15 minutes
Point_13:	SQ1.CP2.CT1.SPD		15 minutes
Point_14:	CP2.CNDP1		15 minutes
Point_15:	CP2.CNDP2		15 minutes
Point_16:	CP2.CNDP3		15 minutes
Time Interval:	1 Hours
Date Range:	1/1/2022 00:00:00 - 8/18/2022 23:59:59
Report Timings:	All Hours

<>Date	Time	Point_1	Point_2	Point_3	Point_4	Point_5	Point_6	Point_7	Point_8	Point_9	Point_10	Point_11	Point_12	Point_13	Point_14	Point_15	Point_16
2/14/2022	19:00:00	12.61	50.07	51.63	OFF	OFF	OFF	OFF	OFF	47.0	52.84	47.0	20.0	20.0	OFF	OFF	OFF
2/14/2022	20:00:00	12.61	53.33	54.10	OFF	OFF	OFF	OFF	OFF	48.3	54.24	47.0	20.0	20.0	OFF	OFF	OFF
2/14/2022	21:00:00	11.59	57.54	58.47	OFF	OFF	OFF	OFF	OFF	50.4	55.52	47.0	20.0	20.0	OFF	OFF	OFF
2/14/2022	22:00:00	11.59	60.27	62.40	OFF	OFF	OFF	OFF	OFF	51.6	56.33	47.0	20.0	20.0	OFF	OFF	OFF
2/14/2022	23:00:00	12.61	62.16	65.31	OFF	OFF	OFF	OFF	OFF	52.4	57.64	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	00:00:00	13.63	61.77	66.65	OFF	OFF	OFF	OFF	OFF	52.8	58.51	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	01:00:00	14.64	62.20	67.13	OFF	OFF	OFF	OFF	OFF	53.0	59.42	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	02:00:00	13.63	63.82	67.65	OFF	OFF	OFF	OFF	OFF	53.1	60.29	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	03:00:00	14.64	64.99	68.52	OFF	OFF	OFF	OFF	OFF	53.3	61.11	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	04:00:00	14.64	65.71	69.53	OFF	OFF	OFF	OFF	OFF	53.6	61.84	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	05:00:00	14.64	66.70	70.37	OFF	OFF	OFF	OFF	OFF	53.8	62.52	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	06:00:00	14.65	67.53	71.09	OFF	OFF	OFF	OFF	OFF	54.0	63.33	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	07:00:00	15.65	68.30	71.78	OFF	OFF	OFF	OFF	OFF	54.0	63.97	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	08:00:00	16.68	69.44	72.53	OFF	OFF	OFF	OFF	OFF	54.0	64.55	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	09:00:00	18.68	51.08	57.14	OFF	OFF	ON	OFF	OFF	47.0	55.12	47.0	42.5	42.5	ON	OFF	OFF
2/15/2022	10:00:00	20.70	49.08	52.32	OFF	OFF	ON	OFF	OFF	47.0	52.12	47.0	29.1	29.1	ON	OFF	OFF
2/15/2022	11:00:00	23.77	49.02	52.17	OFF	OFF	ON	OFF	OFF	47.1	51.94	47.0	29.8	29.8	ON	OFF	OFF
2/15/2022	12:00:00	25.77	48.75	51.87	OFF	OFF	ON	OFF	OFF	47.0	51.76	47.0	28.8	28.8	ON	OFF	OFF
2/15/2022	13:00:00	25.77	48.97	52.16	OFF	OFF	ON	OFF	OFF	47.0	51.94	47.0	29.7	29.7	ON	OFF	OFF
2/15/2022	14:00:00	26.80	49.04	52.16	OFF	OFF	ON	OFF	OFF	47.1	52.03	47.0	29.9	29.9	ON	OFF	OFF
2/15/2022	15:00:00	28.83	48.93	52.23	OFF	OFF	ON	OFF	OFF	47.0	52.02	47.0	30.0	30.0	ON	OFF	OFF
2/15/2022	16:00:00	27.81	48.81	52.05	OFF	OFF	ON	OFF	OFF	47.0	51.86	47.0	31.0	31.0	ON	OFF	OFF
2/15/2022	17:00:00	26.81	48.47	52.12	OFF	OFF	ON	OFF	OFF	46.9	51.77	47.0	31.1	31.1	ON	OFF	OFF
2/15/2022	18:00:00	25.80	48.97	52.14	OFF	OFF	ON	OFF	OFF	47.1	52.06	47.0	30.3	30.3	ON	OFF	OFF
2/15/2022	19:00:00	25.80	49.10	51.06	OFF	OFF	OFF	OFF	OFF	46.9	52.38	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	20:00:00	24.80	53.00	53.09	OFF	OFF	OFF	OFF	OFF	48.7	53.96	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	21:00:00	24.80	57.23	57.32	OFF	OFF	OFF	OFF	OFF	49.6	55.30	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	22:00:00	24.80	60.99	61.95	OFF	OFF	OFF	OFF	OFF	50.1	56.56	47.0	20.0	20.0	OFF	OFF	OFF
2/15/2022	23:00:00	24.80	62.54	65.40	OFF	OFF	OFF	OFF	OFF	50.4	57.58	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	00:00:00	25.80	62.67	67.04	OFF	OFF	OFF	OFF	OFF	50.6	58.57	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	01:00:00	25.80	62.97	67.62	OFF	OFF	OFF	OFF	OFF	50.9	59.58	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	02:00:00	25.80	63.96	68.12	OFF	OFF	OFF	OFF	OFF	51.0	60.52	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	03:00:00	26.80	64.99	68.81	OFF	OFF	OFF	OFF	OFF	51.3	61.32	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	04:00:00	26.80	66.09	69.60	OFF	OFF	OFF	OFF	OFF	51.1	62.09	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	05:00:00	26.80	67.26	70.46	OFF	OFF	OFF	OFF	OFF	50.9	62.84	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	06:00:00	27.80	67.83	71.22	OFF	OFF	OFF	OFF	OFF	51.3	63.54	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	07:00:00	27.80	68.88	72.05	OFF	OFF	OFF	OFF	OFF	51.1	64.19	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	08:00:00	28.80	69.69	72.73	OFF	OFF	OFF	OFF	OFF	50.9	64.84	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	09:00:00	31.81	54.41	62.69	OFF	OFF	OFF	ON	OFF	47.8	60.44	47.0	96.1	96.1	OFF	ON	OFF
2/16/2022	10:00:00	35.85	49.42	53.09	OFF	OFF	OFF	ON	OFF	46.9	52.66	47.0	49.6	49.6	OFF	ON	OFF
2/16/2022	11:00:00	44.05	49.17	52.68	OFF	OFF	OFF	ON	OFF	47.0	52.42	47.0	52.5	52.5	OFF	ON	OFF
2/16/2022	12:00:00	47.11	49.20	52.62	OFF	OFF	OFF	ON	OFF	46.9	52.36	47.0	54.9	54.9	OFF	ON	OFF
2/16/2022	13:00:00	51.15	49.29	52.77	OFF	OFF	OFF	ON	OFF	47.2	52.54	47.0	67.0	67.0	OFF	ON	OFF
2/16/2022	14:00:00	52.16	49.06	52.66	OFF	OFF	OFF	ON	OFF	46.8	52.24	47.0	63.8	63.8	OFF	ON	OFF
2/16/2022	15:00:00	52.16	49.33	52.97	OFF	OFF	OFF	ON	OFF	47.0	52.51	47.0	65.6	65.6	OFF	ON	OFF
2/16/2022	16:00:00	51.14	49.06	52.59	OFF	OFF	OFF	ON	OFF	47.0	52.31	47.0	64.6	64.6	OFF	ON	OFF
2/16/2022	17:00:00	50.14	49.20	52.73	OFF	OFF	OFF	ON	OFF	47.1	52.42	47.0	65.3	65.3	OFF	ON	OFF
2/16/2022	18:00:00	50.14	49.02	52.39	OFF	OFF	OFF	ON	OFF	47.0	52.19	47.0	67.0	67.0	OFF	ON	OFF
2/16/2022	19:00:00	50.14	48.83	51.35	OFF	OFF	OFF	OFF	OFF	46.9	52.28	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	20:00:00	49.12	52.14	53.16	OFF	OFF	OFF	OFF	OFF	46.9	53.74	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	21:00:00	50.13	56.64	56.94	OFF	OFF	OFF	OFF	OFF	47.0	55.01	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	22:00:00	50.13	61.21	62.11	OFF	OFF	OFF	OFF	OFF	47.5	56.09	47.0	20.0	20.0	OFF	OFF	OFF
2/16/2022	23:00:00	48.11	63.37	65.96	OFF	OFF	OFF	OFF	OFF	48.0	57.15	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	00:00:00	49.11	63.17	67.65	OFF	OFF	OFF	OFF	OFF	48.5	58.08	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	01:00:00	46.06	63.75	68.27	OFF	OFF	OFF	OFF	OFF	49.2	59.01	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	02:00:00	45.05	64.94	68.91	OFF	OFF	OFF	OFF	OFF	49.7	59.84	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	03:00:00	44.03	65.84	69.74	OFF	OFF	OFF	OFF	OFF	50.2	60.63	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	04:00:00	44.03	66.68	70.61	OFF	OFF	OFF	OFF	OFF	50.6	61.44	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	05:00:00	44.03	67.46	71.34	OFF	OFF	OFF	OFF	OFF	51.0	62.13	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	06:00:00	44.03	68.28	72.06	OFF	OFF	OFF	OFF	OFF	51.4	62.84	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	07:00:00	45.04	69.26	72.75	OFF	OFF	OFF	OFF	OFF	51.6	63.51	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	08:00:00	45.04	70.28	73.50	OFF	OFF	OFF	OFF	OFF	51.7	64.12	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	09:00:00	45.04	51.94	57.41	OFF	OFF	OFF	OFF	ON	48.3	56.02	47.0	100.0	100.0	OFF	OFF	ON
2/17/2022	10:00:00	39.01	49.47	53.45	OFF	OFF	OFF	OFF	ON	46.8	53.04	47.0	58.3	58.3	OFF	OFF	ON
2/17/2022	11:00:00	35.99	49.31	53.18	OFF	OFF	OFF	OFF	ON	46.9	52.89	47.0	45.0	45.0	OFF	OFF	ON
2/17/2022	12:00:00	34.96	49.35	52.97	OFF	OFF	OFF	OFF	ON	47.0	52.80	47.0	42.6	42.6	OFF	OFF	ON
2/17/2022	13:00:00	34.96	49.06	52.53	OFF	OFF	OFF	OFF	ON	47.0	52.49	47.0	40.9	40.9	OFF	OFF	ON
2/17/2022	14:00:00	33.90	49.10	52.39	OFF	OFF	OFF	OFF	ON	47.0	52.51	47.0	39.3	39.3	OFF	OFF	ON
2/17/2022	15:00:00	33.90	48.95	52.43	OFF	OFF	OFF	OFF	ON	46.9	52.44	47.0	38.3	38.3	OFF	OFF	ON
2/17/2022	16:00:00	32.90	49.15	52.52	OFF	OFF	OFF	OFF	ON	47.1	52.50	47.0	36.6	36.6	OFF	OFF	ON
2/17/2022	17:00:00	31.90	49.02	52.43	OFF	OFF	OFF	OFF	ON	47.0	52.51	47.0	35.9	35.9	OFF	OFF	ON
2/17/2022	18:00:00	30.88	49.08	52.34	OFF	OFF	OFF	OFF	ON	47.2	52.45	47.0	33.4	33.4	OFF	OFF	ON
2/17/2022	19:00:00	29.86	50.70	52.25	OFF	OFF	OFF	OFF	OFF	46.9	53.43	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	20:00:00	28.85	53.16	54.51	OFF	OFF	OFF	OFF	OFF	48.1	54.76	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	21:00:00	28.85	57.83	58.28	OFF	OFF	OFF	OFF	OFF	49.0	56.03	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	22:00:00	27.85	61.25	62.61	OFF	OFF	OFF	OFF	OFF	49.7	57.10	47.0	20.0	20.0	OFF	OFF	OFF
2/17/2022	23:00:00	26.84	62.92	66.07	OFF	OFF	OFF	OFF	OFF	50.2	57.99	47.0	20.0	20.0	OFF	OFF	OFF
2/18/2022	00:00:00	23.83	63.14	67.58	OFF	OFF	OFF	OFF	OFF	50.6	58.80	47.0	20.0	20.0	OFF	OFF	OFF
2/18/2022	01:00:00	21.79	63.64	68.25	OFF	OFF	OFF	OFF	OFF	51.3	59.59	47.0	20.0	20.0	OFF	OFF	OFF
2/18/2022	02:00:00	19.75	64.76	68.72	OFF	OFF	OFF	OFF	OFF	52.0	60.34	47.0	20.0	20.0	OFF	OFF	OFF
2/18/2022	03:00:00	18.73	64.99	69.33	OFF	OFF	OFF	OFF	OFF	52.5	61.03	47.0	20.0	20.0	OFF	OFF	OFF
2/18/2022	04:00:00	17.73	65.76	69.80	OFF	OFF	OFF	OFF	OFF	53.0	61.74	47.0	20.0	20.0	OFF	OFF	OFF
2/18/2022	05:00:00	16.70	66.75	70.34	OFF	OFF	OFF	OFF	OFF	53.5	62.18	47.0	20.0	20.0	OFF	OFF	OFF
2/18/2022	06:00:00	15.69	67.91	71.13	OFF	OFF	OFF	OFF	OFF	53.8	62.99	47.0	20.0	20.0	OFF	OFF	OFF
2/18/2022	07:00:00	15.69	69.08	71.88	OFF	OFF	OFF	OFF	OFF	53.9	63.69	47.0	20.0	20.0	OFF	OFF	OFF
2/18/2022	08:00:00	15.69	55.83	62.34	OFF	OFF	ON	OFF	OFF	51.4	60.27	47.0	33.0	33.0	ON	OFF	OFF
2/18/2022	09:00:00	14.69	49.44	53.16	OFF	OFF	ON	OFF	OFF	47.0	52.72	47.0	23.6	23.6	ON	OFF	OFF
2/18/2022	10:00:00	14.69	49.11	52.30	OFF	OFF	ON	OFF	OFF	47.1	52.26	47.0	22.6	22.6	ON	OFF	OFF
2/18/2022	11:00:00	15.69	48.88	51.89	OFF	OFF	ON	OFF	OFF	47.2	51.91	47.0	22.5	22.5	ON	OFF	OFF
2/18/2022	12:00:00	18.71	48.99	52.05	OFF	OFF	ON	OFF	OFF	47.0	52.07	47.0	23.2	23.2	ON	OFF	OFF
2/18/2022	13:00:00	20.75	48.88	52.17	OFF	OFF	ON	OFF	OFF	46.7	51.97	47.0	24.9	24.9	ON	OFF	OFF
2/18/2022	14:00:00	21.79	49.02	52.21	OFF	OFF	ON	OFF	OFF	47.0	52.14	47.0	24.8	24.8	ON	OFF	OFF
2/18/2022	15:00:00	20.79	49.11	52.35	OFF	OFF	ON	OFF	OFF	47.0	52.20	47.0	26.5	26.5	ON	OFF	OFF
2/18/2022	16:00:00	22.84	49.11	52.32	OFF	OFF	ON	OFF	OFF	47.2	52.22	47.0	25.7	25.7	ON	OFF	OFF
2/18/2022	17:00:00	22.84	49.01	52.16	OFF	OFF	ON	OFF	OFF	47.0	52.07	47.0	26.4	26.4	ON	OFF	OFF
2/18/2022	18:00:00	20.82	49.04	52.28	OFF	OFF	ON	OFF	OFF	47.0	52.20	47.0	24.7	24.7	ON	OFF	OFF
2/18/2022	19:00:00	18.82	50.93	52.01	OFF	OFF	OFF	OFF	OFF	47.3	53.07	47.0	20.0	20.0	OFF	OFF	OFF
2/18/2022	20:00:00	17.78	53.09	53.67	OFF	OFF	OFF	OFF	OFF	49.0	54.61	47.0	20.0	20.0	OFF	OFF	OFF
2/18/2022	21:00:00	18.81	57.30	57.47	OFF	OFF	OFF	OFF	OFF	50.4	55.83	47.0	20.0	20.0	OFF	OFF	OFF
2/18/2022	22:00:00	20.81	60.81	61.84	OFF	OFF	OFF	OFF	OFF	51.6	57.02	47.0	20.0	20.0	OFF	OFF	OFF
2/18/2022	23:00:00	20.81	62.76	65.17	OFF	OFF	OFF	OFF	OFF	52.2	58.07	47.0	20.0	20.0	OFF	OFF	OFF
2/19/2022	00:00:00	22.88	62.16	66.74	OFF	OFF	OFF	OFF	OFF	52.7	58.98	47.0	20.0	20.0	OFF	OFF	OFF
2/19/2022	01:00:00	23.89	62.92	67.28	OFF	OFF	OFF	OFF	OFF	53.1	59.88	47.0	20.0	20.0	OFF	OFF	OFF
2/19/2022	02:00:00	23.89	63.93	67.78	OFF	OFF	OFF	OFF	OFF	53.5	60.74	47.0	20.0	20.0	OFF	OFF	OFF
2/19/2022	03:00:00	24.89	64.65	68.50	OFF	OFF	OFF	OFF	OFF	53.7	61.59	47.0	20.0	20.0	OFF	OFF	OFF
2/19/2022	04:00:00	26.92	65.73	69.36	OFF	OFF	OFF	OFF	OFF	53.9	62.38	47.0	20.0	20.0	OFF	OFF	OFF
2/19/2022	05:00:00	27.93	66.66	70.19	OFF	OFF	OFF	OFF	OFF	53.4	63.19	47.0	20.0	20.0	OFF	OFF	OFF
2/19/2022	06:00:00	24.92	67.82	71.02	OFF	OFF	OFF	OFF	OFF	53.1	63.86	47.0	20.0	20.0	OFF	OFF	OFF
2/19/2022	07:00:00	20.87	69.02	71.88	OFF	OFF	OFF	OFF	OFF	52.9	64.41	47.0	20.0	20.0	OFF	OFF	OFF
2/19/2022	08:00:00	16.80	61.10	71.74	OFF	OFF	OFF	ON	OFF	56.2	66.06	47.0	33.0	33.0	OFF	ON	OFF
2/19/2022	09:00:00	16.80	49.74	54.01	OFF	OFF	OFF	ON	OFF	47.2	53.23	47.0	30.4	30.4	OFF	ON	OFF
2/19/2022	10:00:00	16.80	48.99	52.23	OFF	OFF	OFF	ON	OFF	47.0	52.09	47.0	24.8	24.8	OFF	ON	OFF
2/19/2022	11:00:00	19.81	48.75	51.81	OFF	OFF	OFF	ON	OFF	46.8	51.79	47.0	23.4	23.4	OFF	ON	OFF
2/19/2022	12:00:00	18.79	48.95	52.08	OFF	OFF	OFF	ON	OFF	47.0	51.97	47.0	24.3	24.3	OFF	ON	OFF
2/19/2022	13:00:00	18.81	49.08	52.21	OFF	OFF	OFF	ON	OFF	47.0	52.12	47.0	27.6	27.6	OFF	ON	OFF
2/19/2022	14:00:00	19.81	48.99	52.07	OFF	OFF	OFF	ON	OFF	47.1	52.01	47.0	26.8	26.8	OFF	ON	OFF
2/19/2022	15:00:00	19.81	48.95	52.23	OFF	OFF	OFF	ON	OFF	47.1	52.10	47.0	26.0	26.0	OFF	ON	OFF
2/19/2022	16:00:00	18.79	48.93	52.16	OFF	OFF	OFF	ON	OFF	46.8	52.10	47.0	26.9	26.9	OFF	ON	OFF
2/19/2022	17:00:00	18.79	48.97	52.26	OFF	OFF	OFF	ON	OFF	46.9	52.15	47.0	26.9	26.9	OFF	ON	OFF
2/19/2022	18:00:00	16.78	48.97	52.16	OFF	OFF	OFF	ON	OFF	47.0	52.06	47.0	23.6	23.6	OFF	ON	OFF
2/19/2022	19:00:00	15.76	50.77	51.62	OFF	OFF	OFF	OFF	OFF	47.0	52.68	47.0	20.0	20.0	OFF	OFF	OFF
2/19/2022	20:00:00	15.76	52.39	53.34	OFF	OFF	OFF	OFF	OFF	47.6	54.27	47.0	20.0	20.0	OFF	OFF	OFF
2/19/2022	21:00:00	15.76	56.04	56.58	OFF	OFF	OFF	OFF	OFF	49.0	55.77	47.0	20.0	20.0	OFF	OFF	OFF
2/19/2022	22:00:00	15.76	59.61	60.62	OFF	OFF	OFF	OFF	OFF	50.5	56.94	47.0	20.0	20.0	OFF	OFF	OFF
2/19/2022	23:00:00	16.76	61.14	64.11	OFF	OFF	OFF	OFF	OFF	51.3	58.06	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	00:00:00	15.76	61.86	65.78	OFF	OFF	OFF	OFF	OFF	51.9	59.06	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	01:00:00	15.76	62.38	66.50	OFF	OFF	OFF	OFF	OFF	52.4	59.99	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	02:00:00	15.76	63.44	67.11	OFF	OFF	OFF	OFF	OFF	52.7	60.92	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	03:00:00	16.76	63.86	67.91	OFF	OFF	OFF	OFF	OFF	53.2	61.78	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	04:00:00	17.77	65.19	68.66	OFF	OFF	OFF	OFF	OFF	53.7	62.54	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	05:00:00	17.77	66.43	69.49	OFF	OFF	OFF	OFF	OFF	54.0	63.33	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	06:00:00	17.77	67.60	70.46	OFF	OFF	OFF	OFF	OFF	54.2	64.01	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	07:00:00	18.77	69.18	71.42	OFF	OFF	OFF	OFF	OFF	54.4	64.79	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	08:00:00	19.77	70.57	72.46	OFF	OFF	OFF	OFF	OFF	54.5	65.37	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	09:00:00	20.79	71.52	73.54	OFF	OFF	OFF	OFF	OFF	54.7	66.05	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	10:00:00	21.79	58.01	63.46	OFF	OFF	OFF	OFF	ON	54.1	61.73	47.0	100.0	100.0	OFF	OFF	ON
2/20/2022	11:00:00	25.90	49.47	53.07	OFF	OFF	OFF	OFF	ON	46.8	52.81	47.0	34.2	34.2	OFF	OFF	ON
2/20/2022	12:00:00	27.93	49.11	52.48	OFF	OFF	OFF	OFF	ON	47.1	52.19	47.0	30.8	30.8	OFF	OFF	ON
2/20/2022	13:00:00	33.01	49.26	52.64	OFF	OFF	OFF	OFF	ON	47.1	52.33	47.0	34.2	34.2	OFF	OFF	ON
2/20/2022	14:00:00	37.03	49.26	52.73	OFF	OFF	OFF	OFF	ON	47.0	52.31	47.0	37.5	37.5	OFF	OFF	ON
2/20/2022	15:00:00	40.07	49.17	52.68	OFF	OFF	OFF	OFF	ON	47.0	52.41	47.0	37.8	37.8	OFF	OFF	ON
2/20/2022	16:00:00	41.07	49.28	52.93	OFF	OFF	OFF	OFF	ON	47.2	52.47	47.0	42.4	42.4	OFF	OFF	ON
2/20/2022	17:00:00	42.08	49.26	52.84	OFF	OFF	OFF	OFF	ON	47.0	52.53	47.0	43.5	43.5	OFF	OFF	ON
2/20/2022	18:00:00	42.08	49.42	53.09	OFF	OFF	OFF	OFF	ON	47.1	52.61	47.0	45.6	45.6	OFF	OFF	ON
2/20/2022	19:00:00	43.09	49.31	53.00	OFF	OFF	OFF	OFF	ON	47.1	52.58	47.0	44.7	44.7	OFF	OFF	ON
2/20/2022	20:00:00	45.13	51.45	52.75	OFF	OFF	OFF	OFF	OFF	49.6	53.01	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	21:00:00	46.13	54.91	55.94	OFF	OFF	OFF	OFF	OFF	49.7	54.34	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	22:00:00	44.09	58.62	59.77	OFF	OFF	OFF	OFF	OFF	49.8	55.48	47.0	20.0	20.0	OFF	OFF	OFF
2/20/2022	23:00:00	44.09	59.91	62.65	OFF	OFF	OFF	OFF	OFF	49.8	56.59	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	00:00:00	43.09	60.65	64.38	OFF	OFF	OFF	OFF	OFF	50.1	57.54	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	01:00:00	42.08	61.73	65.55	OFF	OFF	OFF	OFF	OFF	50.3	58.51	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	02:00:00	42.08	63.26	66.59	OFF	OFF	OFF	OFF	OFF	50.5	59.48	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	03:00:00	40.07	64.14	67.71	OFF	OFF	OFF	OFF	OFF	50.6	60.27	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	04:00:00	39.06	65.69	68.75	OFF	OFF	OFF	OFF	OFF	50.8	61.06	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	05:00:00	35.99	66.70	69.80	OFF	OFF	OFF	OFF	OFF	50.8	61.82	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	06:00:00	34.99	67.78	70.70	OFF	OFF	OFF	OFF	OFF	50.9	62.59	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	07:00:00	32.96	68.77	71.42	OFF	OFF	OFF	OFF	OFF	50.9	63.19	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	08:00:00	32.96	69.11	72.10	OFF	OFF	OFF	OFF	OFF	51.0	63.86	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	09:00:00	34.72	51.04	57.59	OFF	OFF	ON	OFF	OFF	46.8	55.42	47.0	56.7	56.7	ON	OFF	OFF
2/21/2022	10:00:00	34.97	49.35	53.02	OFF	OFF	ON	OFF	OFF	47.1	52.66	47.0	40.6	40.6	ON	OFF	OFF
2/21/2022	11:00:00	36.98	49.22	52.71	OFF	OFF	ON	OFF	OFF	47.0	52.54	47.0	42.5	42.5	ON	OFF	OFF
2/21/2022	12:00:00	39.99	49.20	52.75	OFF	OFF	ON	OFF	OFF	47.0	52.46	47.0	47.7	47.7	ON	OFF	OFF
2/21/2022	13:00:00	40.99	49.28	53.02	OFF	OFF	ON	OFF	OFF	47.0	52.54	47.0	50.2	50.2	ON	OFF	OFF
2/21/2022	14:00:00	43.02	49.51	53.13	OFF	OFF	ON	OFF	OFF	47.2	52.88	47.0	55.3	55.3	ON	OFF	OFF
2/21/2022	15:00:00	44.03	49.35	53.13	OFF	OFF	ON	OFF	OFF	47.1	52.72	47.0	53.6	53.6	ON	OFF	OFF
2/21/2022	16:00:00	41.97	49.46	53.47	OFF	OFF	ON	OFF	OFF	46.9	52.97	47.0	53.8	53.8	ON	OFF	OFF
2/21/2022	17:00:00	39.93	49.46	53.11	OFF	OFF	ON	OFF	OFF	47.2	52.82	47.0	45.6	45.6	ON	OFF	OFF
2/21/2022	18:00:00	39.93	49.44	53.33	OFF	OFF	ON	OFF	OFF	47.1	52.88	47.0	47.3	47.3	ON	OFF	OFF
2/21/2022	19:00:00	38.90	51.15	52.21	OFF	OFF	OFF	OFF	OFF	47.1	53.34	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	20:00:00	36.89	53.40	54.14	OFF	OFF	OFF	OFF	OFF	47.8	54.87	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	21:00:00	35.87	57.52	57.66	OFF	OFF	OFF	OFF	OFF	48.3	56.09	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	22:00:00	34.87	61.10	62.16	OFF	OFF	OFF	OFF	OFF	49.0	57.24	47.0	20.0	20.0	OFF	OFF	OFF
2/21/2022	23:00:00	33.85	62.45	65.64	OFF	OFF	OFF	OFF	OFF	49.3	58.26	47.0	20.0	20.0	OFF	OFF	OFF
2/22/2022	00:00:00	32.84	62.72	67.22	OFF	OFF	OFF	OFF	OFF	49.5	59.15	47.0	20.0	20.0	OFF	OFF	OFF
2/22/2022	01:00:00	31.82	63.51	67.98	OFF	OFF	OFF	OFF	OFF	50.1	60.01	47.0	20.0	20.0	OFF	OFF	OFF
2/22/2022	02:00:00	31.82	64.54	68.48	OFF	OFF	OFF	OFF	OFF	50.4	60.82	47.0	20.0	20.0	OFF	OFF	OFF
