Date,Time,CP2.CHOAT,CCHWST,CCHWRT,CP2.CH1.M5,CP2.CH2.M10,CP2.CHWP1,CP2.CHWP2,CP2.CHWP3,CDWST,CDWRT,SQ1.CP2.CDWST.STPT,SQ1.CP2.CT2.SPD,SQ1.CP2.CT1.SPD,CP2.CNDP1,CP2.CNDP2
1/11/2022,15:00:00,14.43,48.36,50.99,0,0,1,0,0,48.2,50.91,47,20,20,0,1
1/11/2022,16:00:00,15.44,48.41,51.35,0,0,1,0,0,46.8,51.24,47,20,20,0,1
1/11/2022,17:00:00,16.44,48.88,51.45,0,0,1,0,0,47.5,51.86,47,20,20,0,1
1/11/2022,18:00:00,17.46,48.39,51.47,0,0,1,0,0,46.7,51.36,47,20.9,20.9,0,1
1/11/2022,19:00:00,18.47,48.36,51.33,0,0,0,0,0,47,51.62,47,20,20,0,0
1/11/2022,20:00:00,19.47,48.61,52.89,0,0,0,0,0,47.7,53.56,47,20,20,0,0
1/11/2022,21:00:00,21.49,48.99,55.79,0,0,0,0,0,49.5,55.07,47,20,20,0,0
1/11/2022,22:00:00,23.52,49.49,59.61,0,0,0,0,0,50.7,56.41,47,20,20,0,0
1/11/2022,23:00:00,24.52,49.92,62.47,0,0,0,0,0,51.3,57.64,47,20,20,0,0
1/12/2022,00:00:00,24.52,50.45,64.58,0,0,0,0,0,51.6,58.76,47,20,20,0,0
1/12/2022,01:00:00,24.52,51.11,67.02,0,0,0,0,0,51.8,59.8,47,20,20,0,0
1/12/2022,02:00:00,26.55,52.08,69.22,0,0,0,0,0,52,60.8,47,20,20,0,0
1/12/2022,03:00:00,27.58,53.07,70.7,0,0,0,0,0,52.2,61.74,47,20,20,0,0
1/12/2022,04:00:00,29.58,54.05,72.03,0,0,0,0,0,52.4,62.59,47,20,20,0,0
1/12/2022,05:00:00,31.61,54.96,73.32,0,0,0,0,0,52,63.39,47,20,20,0,0
1/12/2022,06:00:00,32.62,55.9,74.44,0,0,0,0,0,51.8,64.07,47,20,20,0,0
1/12/2022,07:00:00,32.62,56.76,75.34,0,0,0,0,0,51.8,64.8,47,20,20,0,0
1/12/2022,08:00:00,33.62,56.08,60.99,0,0,0,1,0,53.5,59.44,47,33,100,1,0
1/12/2022,09:00:00,33.62,48.86,52.14,0,0,0,1,0,46.8,51.94,47,36.1,36.1,1,0
1/12/2022,10:00:00,34.62,48.38,51.29,0,0,0,1,0,47,51.32,47,31.1,31.1,1,0
1/12/2022,11:00:00,34.62,48.48,51.51,0,0,0,1,0,47.1,51.46,47,32.6,32.6,1,0
1/12/2022,12:00:00,34.62,48.77,51.98,0,0,0,1,0,47,51.83,47,33.5,33.5,1,0
1/12/2022,13:00:00,34.62,48.79,52.16,0,0,0,1,0,47,51.95,47,36.2,36.2,1,0
1/12/2022,14:00:00,34.62,48.74,52.17,0,0,0,1,0,46.9,51.89,47,34.6,34.6,1,0
1/12/2022,15:00:00,34.62,48.75,52.23,0,0,0,1,0,47,52.03,47,37.9,37.9,1,0
1/12/2022,16:00:00,34.62,48.81,52.03,0,0,0,1,0,47,51.93,47,36,36,1,0
1/12/2022,17:00:00,34.62,48.66,51.94,0,0,0,1,0,46.9,51.82,47,35.3,35.3,1,0
1/12/2022,18:00:00,34.62,48.77,52.03,0,0,0,1,0,47,52.03,47,34.5,34.5,1,0
1/12/2022,19:00:00,33.61,48.65,52.16,0,0,0,0,0,49.1,52.01,47,20,20,0,0
1/12/2022,20:00:00,33.61,49.89,52.55,0,0,0,0,0,49.5,53.66,47,20,20,0,0
1/12/2022,21:00:00,32.59,52.61,53.88,0,0,0,0,0,50,55.01,47,20,20,0,0
1/12/2022,22:00:00,32.59,55,56.33,0,0,0,0,0,50.3,56.24,47,20,20,0,0
1/12/2022,23:00:00,32.59,57.14,58.71,0,0,0,0,0,50.6,57.3,47,20,20,0,0
1/13/2022,00:00:00,32.59,59.1,60.65,0,0,0,0,0,50.9,58.33,47,20,20,0,0
1/13/2022,01:00:00,32.59,61.37,62.16,0,0,0,0,0,51.2,59.27,47,20,20,0,0
1/13/2022,02:00:00,32.59,62.97,63.39,0,0,0,0,0,51.4,60.19,47,20,20,0,0
1/13/2022,03:00:00,32.59,64.81,64.52,0,0,0,0,0,51.5,61.12,47,20,20,0,0
1/13/2022,04:00:00,31.59,66.43,65.46,0,0,0,0,0,51.6,61.91,47,20,20,0,0
1/13/2022,05:00:00,31.59,67.83,66.32,0,0,0,0,0,51.7,62.67,47,20,20,0,0
1/13/2022,06:00:00,31.59,69.71,67.04,0,0,0,0,0,51.7,63.4,47,20,20,0,0
1/13/2022,07:00:00,32.59,71.18,67.58,0,0,0,0,0,51.7,64.16,47,20,20,0,0
1/13/2022,08:00:00,32.59,55.29,59.59,0,0,0,0,1,52.7,58.8,47,33,100,0,1
1/13/2022,09:00:00,32.59,49.08,52.86,0,0,0,0,1,46.9,52.5,47,37.5,37.5,0,1
1/13/2022,10:00:00,32.59,48.9,52.25,0,0,0,0,1,47,52.15,47,34,34,0,1
1/13/2022,11:00:00,32.59,48.75,52.07,0,0,0,0,1,47,51.97,47,34.1,34.1,0,1
1/13/2022,12:00:00,32.59,48.9,52.53,0,0,0,0,1,47.1,52.27,47,37.5,37.5,0,1
1/13/2022,13:00:00,32.59,48.83,52.32,0,0,0,0,1,47,52.15,47,35.9,35.9,0,1
1/13/2022,14:00:00,32.59,48.9,52.46,0,0,0,0,1,47,52.26,47,35.7,35.7,0,1
1/13/2022,15:00:00,33.61,48.88,52.26,0,0,0,0,1,47.1,52.22,47,34.9,34.9,0,1
1/13/2022,16:00:00,33.61,48.86,52.23,0,0,0,0,1,47,52.34,47,36.7,36.7,0,1
1/13/2022,17:00:00,33.61,48.86,52.28,0,0,0,0,1,47,52.28,47,36.7,36.7,0,1
1/13/2022,18:00:00,33.61,48.83,52.21,0,0,0,0,1,47.1,52.21,47,35.2,35.2,0,1
1/13/2022,19:00:00,33.61,49.01,52.61,0,0,0,0,0,48.2,52.64,47,20,20,0,0
1/13/2022,20:00:00,33.61,50.36,53.06,0,0,0,0,0,48.9,54.01,47,20,20,0,0
1/13/2022,21:00:00,31.59,53.09,54.55,0,0,0,0,0,49.7,55.32,47,20,20,0,0
1/13/2022,22:00:00,29.54,55.56,57.02,0,0,0,0,0,50.1,56.49,47,20,20,0,0
1/13/2022,23:00:00,28.52,57.32,59.48,0,0,0,0,0,50.5,57.62,47,20,20,0,0
1/14/2022,00:00:00,29.54,59.66,61.52,0,0,0,0,0,50.8,58.66,47,20,20,0,0
1/14/2022,01:00:00,29.54,61.68,63.17,0,0,0,0,0,51,59.61,47,20,20,0,0
1/14/2022,02:00:00,28.53,63.24,64.43,0,0,0,0,0,51.3,60.62,47,20,20,0,0
1/14/2022,03:00:00,27.53,64.83,65.48,0,0,0,0,0,51.6,61.47,47,20,20,0,0
1/14/2022,04:00:00,26.49,66.3,66.38,0,0,0,0,0,51.9,62.36,47,20,20,0,0
1/14/2022,05:00:00,26.49,67.82,67.06,0,0,0,0,0,52.2,63.11,47,20,20,0,0
1/14/2022,06:00:00,24.46,69.27,67.67,0,0,0,0,0,52.4,63.82,47,20,20,0,0
1/14/2022,07:00:00,23.45,70.64,68.1,0,0,0,0,0,52.7,64.54,47,20,20,0,0
1/14/2022,08:00:00,21.4,50.16,56.12,0,0,1,0,0,46.8,54.46,47,38.9,38.9,1,0
1/14/2022,09:00:00,19.4,48.9,52.44,0,0,1,0,0,46.9,52.24,47,26.4,26.4,1,0
1/14/2022,10:00:00,18.4,48.65,51.96,0,0,1,0,0,47.1,51.85,47,23.9,23.9,1,0
1/14/2022,11:00:00,16.38,48.66,51.83,0,0,1,0,0,47,51.76,47,22.2,22.2,1,0
1/14/2022,12:00:00,15.38,48.52,51.65,0,0,1,0,0,47,51.61,47,20.5,20.5,1,0
1/14/2022,13:00:00,15.38,48.61,51.67,0,0,1,0,0,46.9,51.76,47,23.2,23.2,1,0
1/14/2022,14:00:00,15.38,48.79,51.87,0,0,1,0,0,47,51.86,47,22.1,22.1,1,0
1/14/2022,15:00:00,14.36,48.83,52.08,0,0,1,0,0,47,52.03,47,23.1,23.1,1,0
1/14/2022,16:00:00,13.36,48.74,51.81,0,0,1,0,0,47,51.81,47,22.3,22.3,1,0
1/14/2022,17:00:00,12.35,48.57,51.87,0,0,1,0,0,46.9,51.66,47,20,20,1,0
1/14/2022,18:00:00,10.34,48.3,51.49,0,0,1,0,0,47.6,51.48,47,20,20,1,0
1/14/2022,19:00:00,8.31,49.24,50.84,0,0,0,0,0,47.4,52.68,47,20,20,0,0
1/14/2022,20:00:00,7.31,51.2,52.25,0,0,0,0,0,48.3,54.26,47,20,20,0,0
1/14/2022,21:00:00,6.28,56.31,55.31,0,0,0,0,0,50.6,55.59,47,20,20,0,0
1/14/2022,22:00:00,4.28,57.66,59.03,0,0,0,0,0,52.4,56.84,47,20,20,0,0
1/14/2022,23:00:00,2.25,59.05,61.5,0,0,0,0,0,53.5,58,47,20,20,0,0
1/15/2022,00:00:00,0.24,59.61,62.79,0,0,0,0,0,54.4,59.09,47,20,20,0,0
1/15/2022,01:00:00,-1.76,60.24,63.53,0,0,0,0,0,55.2,60.19,47,20,20,0,0
1/15/2022,02:00:00,-2.76,61.07,64.14,0,0,0,0,0,55.9,61.15,47,20,20,0,0
1/15/2022,03:00:00,-2.76,62.11,64.79,0,0,0,0,0,56.5,62.06,47,20,20,0,0
1/15/2022,04:00:00,-2.76,63.6,65.58,0,0,0,0,0,57.1,62.92,47,20,20,0,0
1/15/2022,05:00:00,-3.8,65.22,66.77,0,0,0,0,0,57.5,63.75,47,20,20,0,0
1/15/2022,06:00:00,-4.81,66.63,68,0,0,0,0,0,57.9,64.52,47,20,20,0,0
1/15/2022,07:00:00,-4.81,68,69.22,0,0,0,0,0,58.2,65.28,47,20,20,0,0
1/15/2022,08:00:00,-4.81,68.39,70.19,0,0,0,0,0,58.5,65.96,47,20,20,0,0
1/15/2022,09:00:00,-4.81,64.56,65.96,0,0,0,1,0,63.7,66.41,47,100,100,0,1
1/15/2022,10:00:00,-3.8,61.34,64.99,0,0,0,1,0,53.5,65.13,47,40,40,0,1
1/15/2022,11:00:00,-1.79,49.04,51.58,0,0,0,1,0,46.7,52.07,47,20,20,0,1
1/15/2022,12:00:00,0.24,49.38,51.08,0,0,0,1,0,48.9,51.66,47,20,20,0,1
1/15/2022,13:00:00,3.28,48.52,51.6,0,0,0,1,0,46.5,51.55,47,20,20,0,1
1/15/2022,14:00:00,5.34,48.75,51.4,0,0,0,1,0,47,51.84,47,20,20,0,1
1/15/2022,15:00:00,7.36,48.27,51.83,0,0,0,1,0,46.2,51.3,47,20,20,0,1
1/15/2022,16:00:00,8.36,48.03,51.42,0,0,0,1,0,46.1,51.02,47,20,20,0,1
1/15/2022,17:00:00,8.36,50.18,51.71,0,0,0,1,0,47.7,52.5,47,20,20,0,1
1/15/2022,18:00:00,7.36,48.25,51.27,0,0,0,1,0,46.4,51.31,47,20,20,0,1
1/15/2022,19:00:00,5.35,48.65,51.58,0,0,0,0,0,47,51.73,47,20,20,0,0
1/15/2022,20:00:00,4.34,50.34,51.71,0,0,0,0,0,47.5,53.53,47,20,20,0,0
1/15/2022,21:00:00,3.31,52.84,53.15,0,0,0,0,0,49.5,55.05,47,20,20,0,0
1/15/2022,22:00:00,3.31,54.86,56.22,0,0,0,0,0,51.7,56.47,47,20,20,0,0
1/15/2022,23:00:00,3.31,55.83,58.64,0,0,0,0,0,52.8,57.62,47,20,20,0,0
1/16/2022,00:00:00,3.31,57.57,60.27,0,0,0,0,0,53.4,58.91,47,20,20,0,0
1/16/2022,01:00:00,3.31,58.62,61.53,0,0,0,0,0,53.7,59.88,47,20,20,0,0
1/16/2022,02:00:00,4.31,60.15,62.51,0,0,0,0,0,54,60.96,47,20,20,0,0
1/16/2022,03:00:00,5.33,61.39,63.42,0,0,0,0,0,54.2,61.81,47,20,20,0,0
1/16/2022,04:00:00,5.33,63.42,64.72,0,0,0,0,0,54.4,62.73,47,20,20,0,0
1/16/2022,05:00:00,5.33,65.24,66.23,0,0,0,0,0,54.6,63.52,47,20,20,0,0
1/16/2022,06:00:00,5.33,66.77,67.74,0,0,0,0,0,54.9,64.31,47,20,20,0,0
1/16/2022,07:00:00,6.33,67.73,69.11,0,0,0,0,0,54.9,65.11,47,20,20,0,0
1/16/2022,08:00:00,6.33,68.27,70.05,0,0,0,0,0,55.1,65.75,47,20,20,0,0
1/16/2022,09:00:00,8.34,68.63,70.66,0,0,0,0,0,55.3,66.44,47,20,20,0,0
1/16/2022,10:00:00,14.35,53.56,61.97,0,0,0,0,1,48.3,58.62,47,42.4,42.4,1,0
1/16/2022,11:00:00,20.41,48.56,51.4,0,0,0,0,1,46.9,51.42,47,24.9,24.9,1,0
1/16/2022,12:00:00,22.44,48.56,51.26,0,0,0,0,1,47,51.32,47,25.6,25.6,1,0
1/16/2022,13:00:00,23.46,48.5,51.24,0,0,0,0,1,47,51.46,47,27.1,27.1,1,0
1/16/2022,14:00:00,26.52,48.5,51.27,0,0,0,0,1,47,51.34,47,28,28,1,0
1/16/2022,15:00:00,26.52,48.54,51.36,0,0,0,0,1,47,51.39,47,28.9,28.9,1,0
1/16/2022,16:00:00,26.52,48.59,51.67,0,0,0,0,1,47,51.64,47,27.9,27.9,1,0
1/16/2022,17:00:00,26.52,48.48,51.31,0,0,0,0,1,47,51.31,47,27,27,1,0
1/16/2022,18:00:00,25.5,48.65,51.63,0,0,0,0,1,47,51.59,47,26.1,26.1,1,0
1/16/2022,19:00:00,25.5,48.52,51.49,0,0,0,0,1,46.9,51.46,47,25.2,25.2,1,0
1/16/2022,20:00:00,25.5,49.58,50.68,0,0,0,0,0,47.3,53.17,47,20,20,0,0
1/16/2022,21:00:00,26.5,53.67,52.82,0,0,0,0,0,48.4,54.76,47,20,20,0,0
1/16/2022,22:00:00,28.51,56.46,56.96,0,0,0,0,0,49.3,56.07,47,20,20,0,0
1/16/2022,23:00:00,27.62,57.36,59.66,0,0,0,0,0,49.9,57.29,47,20,20,0,0
1/17/2022,00:00:00,26.49,58.64,61.21,0,0,0,0,0,50.4,58.38,47,20,20,0,0
1/17/2022,01:00:00,26.49,59.14,62.25,0,0,0,0,0,50.5,59.36,47,20,20,0,0
1/17/2022,02:00:00,26.49,60.15,63.08,0,0,0,0,0,50.9,60.33,47,20,20,0,0
1/17/2022,03:00:00,26.49,61.44,64.05,0,0,0,0,0,51.2,61.17,47,20,20,0,0
1/17/2022,04:00:00,25.48,62.79,64.99,0,0,0,0,0,51.5,62.02,47,20,20,0,0
1/17/2022,05:00:00,23.46,64.56,66.07,0,0,0,0,0,51.8,62.74,47,20,20,0,0
1/17/2022,06:00:00,22.46,66.23,67.46,0,0,0,0,0,52.3,63.53,47,20,20,0,0
1/17/2022,07:00:00,21.43,67.71,68.9,0,0,0,0,0,52.7,64.19,47,20,20,0,0
1/17/2022,08:00:00,21.43,68.61,70.05,0,0,0,0,0,53,64.87,47,20,20,0,0
1/17/2022,09:00:00,21.43,49.33,53.45,0,0,1,0,0,46.8,52.81,47,33,33,0,1
1/17/2022,10:00:00,21.43,48.59,51.47,0,0,1,0,0,46.9,51.59,47,26.4,26.4,0,1
1/17/2022,11:00:00,22.43,48.38,51.02,0,0,1,0,0,47,51.27,47,24.7,24.7,0,1
1/17/2022,12:00:00,23.45,48.41,51.17,0,0,1,0,0,47,51.37,47,25.5,25.5,0,1
1/17/2022,13:00:00,24.45,48.52,51.26,0,0,1,0,0,47,51.51,47,26.3,26.3,0,1
1/17/2022,14:00:00,25.46,48.41,51.08,0,0,1,0,0,47,51.4,47,26.3,26.3,0,1
1/17/2022,15:00:00,26.47,48.36,50.97,0,0,1,0,0,46.9,51.32,47,26.4,26.4,0,1
1/17/2022,16:00:00,26.47,48.34,50.91,0,0,1,0,0,47,51.3,47,25.8,25.8,0,1
1/17/2022,17:00:00,25.46,48.32,50.84,0,0,1,0,0,47,51.21,47,24,24,0,1
1/17/2022,18:00:00,24.46,48.38,50.88,0,0,1,0,0,47,51.36,47,24,24,0,1
1/17/2022,19:00:00,24.46,48.36,49.65,0,0,0,0,0,47,52.2,47,20,20,0,0
1/17/2022,20:00:00,23.46,50.68,51.33,0,0,0,0,0,48.3,53.81,47,20,20,0,0
1/17/2022,21:00:00,25.48,55.76,55.13,0,0,0,0,0,49.7,55.14,47,20,20,0,0
1/17/2022,22:00:00,26.5,57.29,58.94,0,0,0,0,0,50.5,56.31,47,20,20,0,0
1/17/2022,23:00:00,26.5,59.37,61.37,0,0,0,0,0,51,57.49,47,20,20,0,0
1/18/2022,00:00:00,26.5,59.54,62.92,0,0,0,0,0,51.4,58.45,47,20,20,0,0
1/18/2022,01:00:00,25.48,60.08,63.69,0,0,0,0,0,51.7,59.45,47,20,20,0,0
1/18/2022,02:00:00,25.48,61.28,64.34,0,0,0,0,0,52,60.33,47,20,20,0,0
1/18/2022,03:00:00,24.47,62.74,65.19,0,0,0,0,0,52.2,61.11,47,20,20,0,0
1/18/2022,04:00:00,22.47,64.63,66.38,0,0,0,0,0,52.6,61.97,47,20,20,0,0
1/18/2022,05:00:00,20.43,66.47,67.78,0,0,0,0,0,52.9,62.71,47,20,20,0,0
1/18/2022,06:00:00,19.42,67.94,69.18,0,0,0,0,0,53.2,63.4,47,20,20,0,0
1/18/2022,07:00:00,19.42,69,70.37,0,0,0,0,0,53.3,64.18,47,20,20,0,0
1/18/2022,08:00:00,17.38,69.49,71.24,0,0,0,0,0,53.2,64.79,47,20,20,0,0
1/18/2022,09:00:00,14.36,49.28,53.43,0,0,0,1,0,46.6,52.87,47,28.2,28.2,1,0
1/18/2022,10:00:00,13.3,48.5,51.47,0,0,0,1,0,46.9,51.6,47,20.7,20.7,1,0
1/18/2022,11:00:00,13.3,48.63,51.36,0,0,0,1,0,47.1,51.55,47,20,20,1,0
1/18/2022,12:00:00,14.34,48.59,51.47,0,0,0,1,0,47,51.62,47,21.9,21.9,1,0
1/18/2022,13:00:00,16.34,48.59,51.49,0,0,0,1,0,47,51.61,47,23.5,23.5,1,0
1/18/2022,14:00:00,18.35,48.63,51.47,0,0,0,1,0,47.1,51.62,47,23.5,23.5,1,0
1/18/2022,15:00:00,21.39,48.72,51.74,0,0,0,1,0,47,51.78,47,26.7,26.7,1,0
1/18/2022,16:00:00,22.41,48.75,51.76,0,0,0,1,0,47.1,51.85,47,25.7,25.7,1,0
1/18/2022,17:00:00,21.39,48.81,51.6,0,0,0,1,0,46.9,51.76,47,26.4,26.4,1,0
1/18/2022,18:00:00,21.39,53.2,53.52,0,0,0,1,0,53.2,55.1,47,20,20,1,0
1/18/2022,19:00:00,23.42,55.86,56.67,0,0,0,0,0,56.1,58.84,47,20,20,0,0
1/18/2022,20:00:00,24.42,58.78,58.67,0,0,0,0,0,55.5,59.74,47,20,20,0,0
1/18/2022,21:00:00,25.43,61.14,61.64,0,0,0,0,0,54.9,60.74,47,20,20,0,0
1/18/2022,22:00:00,26.43,62.7,64.02,0,0,0,0,0,54.3,61.52,47,20,20,0,0
1/18/2022,23:00:00,27.43,63.55,65.96,0,0,0,0,0,53.8,62.38,47,20,20,0,0
1/19/2022,00:00:00,29.46,64.09,66.97,0,0,0,0,0,53.4,63.12,47,20,20,0,0
1/19/2022,01:00:00,29.46,64.94,67.73,0,0,0,0,0,52.9,63.88,47,20,20,0,0
1/19/2022,02:00:00,29.46,65.91,68.34,0,0,0,0,0,52.6,64.52,47,20,20,0,0
1/19/2022,03:00:00,30.46,66.7,69.06,0,0,0,0,0,52.6,65.15,47,20,20,0,0
1/19/2022,04:00:00,31.47,68.03,69.81,0,0,0,0,0,52.3,65.81,47,20,20,0,0
1/19/2022,05:00:00,32.47,69.04,70.64,0,0,0,0,0,52.1,66.32,47,20,20,0,0
1/19/2022,06:00:00,34.47,70.1,71.47,0,0,0,0,0,51.9,66.87,47,20,20,0,0
1/19/2022,07:00:00,36.5,70.91,72.39,0,0,0,0,0,51.7,67.37,47,20,20,0,0
1/19/2022,08:00:00,37.52,51.29,59.84,0,0,0,0,1,46.2,56.45,47,85.2,85.2,0,1
1/19/2022,09:00:00,37.52,48.9,52.37,0,0,0,0,1,46.9,52.54,47,44.2,44.2,0,1
1/19/2022,10:00:00,37.52,48.9,51.94,0,0,0,0,1,47.2,51.95,47,42.6,42.6,0,1
1/19/2022,11:00:00,39.53,48.7,51.53,0,0,0,0,1,47.1,51.81,47,40.3,40.3,0,1
1/19/2022,12:00:00,39.53,48.74,51.98,0,0,0,0,1,46.9,51.97,47,42,42,0,1
1/19/2022,13:00:00,39.53,48.7,51.87,0,0,0,0,1,46.9,51.85,47,39.2,39.2,0,1
1/19/2022,14:00:00,39.53,48.72,51.89,0,0,0,0,1,47,51.83,47,35.9,35.9,0,1
1/19/2022,15:00:00,37.5,48.88,52.08,0,0,0,0,1,47,52.09,47,39.1,39.1,0,1
1/19/2022,16:00:00,36.5,48.77,52.03,0,0,0,0,1,46.9,51.97,47,36.4,36.4,0,1
1/19/2022,17:00:00,33.48,48.79,51.92,0,0,0,0,1,47.1,52.02,47,33,33,0,1
1/19/2022,18:00:00,31.47,48.81,51.76,0,0,0,0,1,47.1,51.91,47,31.5,31.5,0,1
1/19/2022,19:00:00,29.46,49.62,51.18,0,0,0,0,0,47,52.89,47,20,20,0,0
1/19/2022,20:00:00,27.46,52.62,53.13,0,0,0,0,0,48.1,54.39,47,20,20,0,0
1/19/2022,21:00:00,25.43,56.51,56.48,0,0,0,0,0,49.1,55.64,47,20,20,0,0
1/19/2022,22:00:00,24.42,59.3,60.06,0,0,0,0,0,49.8,56.67,47,20,20,0,0
1/19/2022,23:00:00,23.36,61.37,63.08,0,0,0,0,0,50.4,57.66,47,20,20,0,0
1/20/2022,00:00:00,20.29,61.25,64.67,0,0,0,0,0,51.1,58.64,47,20,20,0,0
1/20/2022,01:00:00,17.27,61.66,65.17,0,0,0,0,0,51.6,59.52,47,20,20,0,0
1/20/2022,02:00:00,15.25,62.61,65.66,0,0,0,0,0,52.2,60.33,47,20,20,0,0
1/20/2022,03:00:00,14.25,63.17,66.23,0,0,0,0,0,52.6,61.09,47,20,20,0,0
1/20/2022,04:00:00,9.19,64.14,66.86,0,0,0,0,0,53.2,61.91,47,20,20,0,0
1/20/2022,05:00:00,6.18,65.24,67.47,0,0,0,0,0,53.7,62.6,47,20,20,0,0
1/20/2022,06:00:00,5.18,66.93,68.37,0,0,0,0,0,54.2,63.28,47,20,20,0,0
1/20/2022,07:00:00,4.17,68.37,69.45,0,0,0,0,0,54.5,64.01,47,20,20,0,0
1/20/2022,08:00:00,3.16,49.17,55.9,0,0,1,0,0,41.6,53.89,47,65.3,65.3,1,0
1/20/2022,09:00:00,3.16,48.03,51.76,0,0,1,0,0,45.7,51.32,47,20,20,1,0
1/20/2022,10:00:00,3.16,47.75,51.35,0,0,1,0,0,45.7,51.02,47,20,20,1,0
1/20/2022,11:00:00,5.23,48.05,51.42,0,0,1,0,0,46,51.3,47,20,20,1,0
1/20/2022,12:00:00,7.25,48.18,51.42,0,0,1,0,0,46.3,51.35,47,20,20,1,0
1/20/2022,13:00:00,9.25,48.3,51.45,0,0,1,0,0,46.5,51.29,47,20,20,1,0
1/20/2022,14:00:00,10.28,48.23,51.2,0,0,1,0,0,46.4,51.21,47,20,20,1,0
1/20/2022,15:00:00,11.29,48.7,51.62,0,0,1,0,0,46.9,51.62,47,20,20,1,0
1/20/2022,16:00:00,10.28,48.38,51.33,0,0,1,0,0,46.6,51.47,47,20,20,1,0
1/20/2022,17:00:00,9.28,47.87,51.31,0,0,1,0,0,45.9,51.07,47,20,20,1,0
1/20/2022,18:00:00,8.27,49.28,51.17,0,0,1,0,0,48.8,51.76,47,20,20,1,0
1/20/2022,19:00:00,7.27,49.82,51.24,0,0,0,0,0,47.1,52.74,47,20,20,0,0
1/20/2022,20:00:00,7.27,52.79,53.11,0,0,0,0,0,48.5,54.33,47,20,20,0,0
1/20/2022,21:00:00,7.27,56.15,56.84,0,0,0,0,0,50.7,55.57,47,20,20,0,0
1/20/2022,22:00:00,6.27,57.9,60.26,0,0,0,0,0,52,56.81,47,20,20,0,0
1/20/2022,23:00:00,5.27,59.66,62.65,0,0,0,0,0,52.9,57.94,47,20,20,0,0
1/21/2022,00:00:00,4.27,60.31,64.16,0,0,0,0,0,53.5,58.76,47,20,20,0,0
1/21/2022,01:00:00,4.27,60.6,64.88,0,0,0,0,0,53.9,60.04,47,20,20,0,0
1/21/2022,02:00:00,3.25,61.71,65.4,0,0,0,0,0,54.4,61.01,47,20,20,0,0
1/21/2022,03:00:00,1.23,62.36,66.02,0,0,0,0,0,54.8,61.9,47,20,20,0,0
1/21/2022,04:00:00,0.22,63.68,66.81,0,0,0,0,0,55.1,62.74,47,20,20,0,0
1/21/2022,05:00:00,0.22,65.13,67.6,0,0,0,0,0,55.4,63.56,47,20,20,0,0
1/21/2022,06:00:00,-0.78,67.28,68.86,0,0,0,0,0,55.7,64.31,47,20,20,0,0
1/21/2022,07:00:00,-0.78,68.82,70.3,0,0,0,0,0,55.9,65.04,47,20,20,0,0
1/21/2022,08:00:00,-0.78,69.87,71.49,0,0,0,0,0,56,65.74,47,20,20,0,0
1/21/2022,09:00:00,0.22,49.47,53.49,0,0,0,1,0,47.1,52.88,47,20,20,0,1
1/21/2022,10:00:00,2.24,49.35,50.88,0,0,0,1,0,48.9,51.66,47,20,20,0,1
1/21/2022,11:00:00,5.24,49.28,51.15,0,0,0,1,0,48.8,51.6,47,20,20,0,1
1/21/2022,12:00:00,10.33,48.7,51.13,0,0,0,1,0,48.3,51.19,47,20,20,0,1
1/21/2022,13:00:00,13.35,49.64,51.44,0,0,0,1,0,49.1,51.85,47,20,20,0,1
1/21/2022,14:00:00,15.35,48.72,51.44,0,0,0,1,0,47.2,51.61,47,20,20,0,1
1/21/2022,15:00:00,17.41,48.63,51.45,0,0,0,1,0,47,51.52,47,24.1,24.1,0,1
1/21/2022,16:00:00,17.41,48.77,51.71,0,0,0,1,0,47.3,51.71,47,21.5,21.5,0,1
1/21/2022,17:00:00,16.39,48.66,51.62,0,0,0,1,0,47.1,51.66,47,22.3,22.3,0,1
1/21/2022,18:00:00,15.38,48.72,51.6,0,0,0,1,0,47.2,51.62,47,21.6,21.6,0,1
1/21/2022,19:00:00,13.35,49.67,50.93,0,0,0,0,0,48.7,52.89,47,20,20,0,0
1/21/2022,20:00:00,13.35,52.21,52.66,0,0,0,0,0,49.8,54.51,47,20,20,0,0
1/21/2022,21:00:00,12.35,55.77,56.31,0,0,0,0,0,51.2,55.84,47,20,20,0,0
1/21/2022,22:00:00,13.35,57.9,59.95,0,0,0,0,0,51.9,57.1,47,20,20,0,0
1/21/2022,23:00:00,13.35,59.54,62.63,0,0,0,0,0,52.3,58.21,47,20,20,0,0
1/22/2022,00:00:00,12.35,60.09,64.04,0,0,0,0,0,52.7,59.29,47,20,20,0,0
1/22/2022,01:00:00,10.34,60.35,64.79,0,0,0,0,0,53,60.22,47,20,20,0,0
1/22/2022,02:00:00,8.3,61.44,65.44,0,0,0,0,0,53.5,61.17,47,20,20,0,0
1/22/2022,03:00:00,7.28,62.65,66.12,0,0,0,0,0,54,62.07,47,20,20,0,0
1/22/2022,04:00:00,5.28,63.15,66.84,0,0,0,0,0,54.4,62.89,47,20,20,0,0
1/22/2022,05:00:00,5.28,64.97,67.64,0,0,0,0,0,54.7,63.71,47,20,20,0,0
1/22/2022,06:00:00,5.28,66.95,68.73,0,0,0,0,0,55,64.46,47,20,20,0,0
1/22/2022,07:00:00,6.28,68.16,70.1,0,0,0,0,0,55.3,65.16,47,20,20,0,0
1/22/2022,08:00:00,6.28,69.38,71.18,0,0,0,0,0,55.5,65.79,47,20,20,0,0
